name,province,memberShip,985,211
陆军指挥学院,江苏,解放军,0,0
陆军工程大学,江苏,解放军,0,0
陆军步兵学院,江西,解放军,0,0
陆军装甲兵学院,北京,解放军,0,0
陆军炮兵防空兵学院,安徽,解放军,0,0
陆军航空兵学院,北京,解放军,0,0
陆军特种作战学院,广西,解放军,0,0
陆军防化学院,北京,解放军,0,0
陆军军医大学,重庆,解放军,0,0
陆军军事交通学院,天津,解放军,0,0
陆军勤务学院,重庆,解放军,0,0
海军指挥学院,江苏,解放军,0,0
海军工程大学,湖北,解放军,0,0
海军大连舰艇学院,辽宁,解放军,0,0
海军潜艇学院,山东,解放军,0,0
海军航空大学,山东,解放军,0,0
海军军医大学,上海,解放军,0,1
海军勤务学院,天津,解放军,0,0
空军指挥学院,北京,解放军,0,0
空军工程大学,陕西,解放军,0,0
