name,province,memberShip,985,211
空军航空大学,吉林,解放军,0,0
空军预警学院,湖北,解放军,0,0
空军军医大学,陕西,解放军,0,1
空军勤务学院,江苏,解放军,0,0
火箭军指挥学院,湖北,解放军,0,0
火箭军工程大学,陕西,解放军,0,0
航天工程大学,北京,解放军,0,0
信息工程大学,河南,解放军,0,0
武警指挥学院,天津,解放军,0,0
武警工程大学,陕西,解放军,0,0
武警后勤学院,天津,解放军,0,0
军事科学院,北京,解放军,0,0
解放军医学院,北京,解放军,0,0
西北核技术研究所,陕西,解放军,0,0
中国空气动力研究与发展中心,四川,解放军,0,0
海军研究院,北京,解放军,0,0
中国航天员科研训练中心,北京,解放军,0,0
北京跟踪与通信技术研究所,北京,解放军,0,0
战略支援部队第五十六研究所,江苏,解放军,0,0
战略支援部队第五十七研究所,四川,解放军,0,0
