name,province,memberShip,985,211
北京大学,北京,教育部,1,1
中国人民大学,北京,教育部,1,1
清华大学,北京,教育部,1,1
北京交通大学,北京,教育部,0,1
北京工业大学,北京,北京市,0,1
北京航空航天大学,北京,工业与信息化部,1,1
北京理工大学,北京,工业与信息化部,1,1
北京科技大学,北京,教育部,0,1
北方工业大学,北京,北京市,0,0
北京化工大学,北京,教育部,0,1
北京工商大学,北京,北京市,0,0
北京服装学院,北京,北京市,0,0
北京邮电大学,北京,教育部,0,1
北京印刷学院,北京,北京市,0,0
北京建筑大学,北京,北京市,0,0
北京石油化工学院,北京,北京市,0,0
北京电子科技学院,北京,中央办公厅,0,0
中国农业大学,北京,教育部,1,1
北京农学院,北京,北京市,0,0
北京林业大学,北京,教育部,0,1
